"Time","Temp","WindDir","WindSpeed"
"Mon Oct 14 08:00:00 CEST 2013","10.0","South","4.0"
"Mon Oct 14 11:00:00 CEST 2013","11.0","South","4.0"
"Mon Oct 14 14:00:00 CEST 2013","11.0","South","3.0"
"Mon Oct 14 17:00:00 CEST 2013","12.0","SSW","4.0"
"Mon Oct 14 20:00:00 CEST 2013","11.0","South","2.0"
"Mon Oct 14 23:00:00 CEST 2013","11.0","South","3.0"
"Tue Oct 15 02:00:00 CEST 2013","10.0","SSW","4.0"
"Tue Oct 15 05:00:00 CEST 2013","10.0","SSW","4.0"
"Tue Oct 15 08:00:00 CEST 2013","10.0","WSW","4.0"
"Tue Oct 15 11:00:00 CEST 2013","10.0","SW","4.0"
"Tue Oct 15 14:00:00 CEST 2013","12.0","WSW","5.0"
"Tue Oct 15 17:00:00 CEST 2013","11.0","WSW","5.0"
"Tue Oct 15 20:00:00 CEST 2013","11.0","West","5.0"
"Tue Oct 15 23:00:00 CEST 2013","12.0","West","3.0"
"Wed Oct 16 02:00:00 CEST 2013","12.0","NW","2.0"
"Wed Oct 16 05:00:00 CEST 2013","8.0","West","1.0"
"Wed Oct 16 08:00:00 CEST 2013","8.0","WSW","1.0"
"Wed Oct 16 11:00:00 CEST 2013","10.0","SSE","2.0"
"Wed Oct 16 14:00:00 CEST 2013","11.0","South","3.0"
"Wed Oct 16 17:00:00 CEST 2013","12.0","SE","3.0"
"Wed Oct 16 20:00:00 CEST 2013","11.0","South","4.0"
"Wed Oct 16 23:00:00 CEST 2013","12.0","SW","4.0"
"Thu Oct 17 02:00:00 CEST 2013","13.0","WSW","6.0"
"Thu Oct 17 05:00:00 CEST 2013","13.0","SW","5.0"
"Thu Oct 17 08:00:00 CEST 2013","13.0","SW","5.0"
"Thu Oct 17 11:00:00 CEST 2013","14.0","SW","4.0"
"Thu Oct 17 14:00:00 CEST 2013","16.0","WNW","6.0"
"Thu Oct 17 17:00:00 CEST 2013","17.0","West","6.0"
"Thu Oct 17 20:00:00 CEST 2013","14.0","West","1.0"
"Thu Oct 17 23:00:00 CEST 2013","13.0","WSW","2.0"
"Fri Oct 18 02:00:00 CEST 2013","12.0","WSW","2.0"
"Fri Oct 18 05:00:00 CEST 2013","12.0","SW","2.0"
"Fri Oct 18 08:00:00 CEST 2013","11.0","SW","2.0"
"Fri Oct 18 11:00:00 CEST 2013","12.0","South","2.0"
"Fri Oct 18 14:00:00 CEST 2013","14.0","SE","3.0"
"Fri Oct 18 17:00:00 CEST 2013","16.0","East","2.0"
"Fri Oct 18 20:00:00 CEST 2013","14.0","East","2.0"
"Fri Oct 18 23:00:00 CEST 2013","13.0","East","3.0"
"Sat Oct 19 02:00:00 CEST 2013","12.0","East","3.0"
"Sat Oct 19 08:00:00 CEST 2013","11.0","SE","3.0"
"Sat Oct 19 11:00:00 CEST 2013","13.0","SSW","3.0"
"Sat Oct 19 14:00:00 CEST 2013","16.0","SSW","3.0"
"Sat Oct 19 17:00:00 CEST 2013","16.0","South","4.0"
"Sat Oct 19 20:00:00 CEST 2013","15.0","SSW","4.0"
"Sat Oct 19 23:00:00 CEST 2013","15.0","SSW","3.0"
"Sun Oct 20 02:00:00 CEST 2013","14.0","SW","2.0"
"Sun Oct 20 05:00:00 CEST 2013","15.0","SSW","4.0"
"Sun Oct 20 08:00:00 CEST 2013","14.0","SSW","3.0"
"Sun Oct 20 11:00:00 CEST 2013","16.0","SSW","4.0"
"Sun Oct 20 14:00:00 CEST 2013","18.0","SSW","4.0"
"Sun Oct 20 17:00:00 CEST 2013","18.0","SSW","4.0"
"Sun Oct 20 20:00:00 CEST 2013","17.0","South","5.0"
"Sun Oct 20 23:00:00 CEST 2013","14.0","SW","3.0"
"Mon Oct 21 02:00:00 CEST 2013","14.0","SSW","4.0"
"Mon Oct 21 05:00:00 CEST 2013","13.0","SSW","4.0"
"Mon Oct 21 08:00:00 CEST 2013","14.0","SSW","4.0"
"Mon Oct 21 11:00:00 CEST 2013","15.0","SSW","4.0"
"Mon Oct 21 14:00:00 CEST 2013","17.0","South","4.0"
"Mon Oct 21 17:00:00 CEST 2013","19.0","SSE","4.0"
"Mon Oct 21 20:00:00 CEST 2013","18.0","South","4.0"
"Mon Oct 21 23:00:00 CEST 2013","17.0","South","4.0"
"Tue Oct 22 02:00:00 CEST 2013","17.0","South","2.0"
"Tue Oct 22 05:00:00 CEST 2013","17.0","SSE","4.0"
"Tue Oct 22 08:00:00 CEST 2013","16.0","SE","3.0"
"Tue Oct 22 11:00:00 CEST 2013","19.0","SSE","4.0"
"Tue Oct 22 14:00:00 CEST 2013","23.0","South","4.0"
"Tue Oct 22 17:00:00 CEST 2013","21.0","SSW","4.0"
"Tue Oct 22 20:00:00 CEST 2013","19.0","South","3.0"
"Tue Oct 22 23:00:00 CEST 2013","18.0","SSE","4.0"
"Wed Oct 23 02:00:00 CEST 2013","18.0","South","4.0"
"Wed Oct 23 05:00:00 CEST 2013","17.0","South","4.0"
"Wed Oct 23 08:00:00 CEST 2013","17.0","South","4.0"
"Wed Oct 23 11:00:00 CEST 2013","18.0","SSW","7.0"
"Wed Oct 23 14:00:00 CEST 2013","18.0","SSW","7.0"
"Wed Oct 23 17:00:00 CEST 2013","17.0","WSW","7.0"
"Wed Oct 23 20:00:00 CEST 2013","15.0","SW","4.0"
"Wed Oct 23 23:00:00 CEST 2013","13.0","SW","3.0"
"Thu Oct 24 02:00:00 CEST 2013","12.0","SW","3.0"
"Thu Oct 24 05:00:00 CEST 2013","11.0","SW","3.0"
"Thu Oct 24 08:00:00 CEST 2013","10.0","SW","2.0"
"Thu Oct 24 11:00:00 CEST 2013","12.0","SSE","2.0"
"Thu Oct 24 14:00:00 CEST 2013","12.0","SE","3.0"
"Thu Oct 24 17:00:00 CEST 2013","16.0","SW","2.0"
"Thu Oct 24 20:00:00 CEST 2013","13.0","East","2.0"
"Thu Oct 24 23:00:00 CEST 2013","13.0","East","3.0"
"Fri Oct 25 02:00:00 CEST 2013","13.0","East","3.0"
"Fri Oct 25 05:00:00 CEST 2013","13.0","East","3.0"
"Fri Oct 25 08:00:00 CEST 2013","13.0","ESE","3.0"
"Fri Oct 25 11:00:00 CEST 2013","16.0","South","4.0"
"Fri Oct 25 14:00:00 CEST 2013","18.0","SSW","5.0"
"Fri Oct 25 17:00:00 CEST 2013","19.0","SSW","4.0"
"Fri Oct 25 20:00:00 CEST 2013","18.0","SSW","4.0"
"Fri Oct 25 23:00:00 CEST 2013","17.0","SSW","4.0"
"Sat Oct 26 02:00:00 CEST 2013","16.0","SSW","3.0"
"Sat Oct 26 05:00:00 CEST 2013","16.0","SSW","3.0"
"Sat Oct 26 08:00:00 CEST 2013","16.0","SSW","5.0"
"Sat Oct 26 14:00:00 CEST 2013","19.0","SW","5.0"
"Sat Oct 26 17:00:00 CEST 2013","19.0","SSW","5.0"
"Sat Oct 26 20:00:00 CEST 2013","17.0","SSW","4.0"
"Sat Oct 26 23:00:00 CEST 2013","17.0","SSW","4.0"
"Sun Oct 27 02:00:00 CEST 2013","16.0","SSW","6.0"
"Sun Oct 27 04:00:00 CET 2013","15.0","SSW","6.0"
"Sun Oct 27 07:00:00 CET 2013","15.0","South","7.0"
"Sun Oct 27 10:00:00 CET 2013","15.0","SW","8.0"
"Sun Oct 27 13:00:00 CET 2013","16.0","SW","9.0"
"Sun Oct 27 16:00:00 CET 2013","15.0","SW","8.0"
"Sun Oct 27 19:00:00 CET 2013","15.0","SW","7.0"
"Sun Oct 27 22:00:00 CET 2013","14.0","SSW","7.0"
"Mon Oct 28 01:00:00 CET 2013","14.0","SSW","5.0"
"Mon Oct 28 04:00:00 CET 2013","15.0","SSW","9.0"
"Mon Oct 28 07:00:00 CET 2013","16.0","SSW","11.0"
"Mon Oct 28 10:00:00 CET 2013","15.0","SW","12.999999999999998"
"Mon Oct 28 13:00:00 CET 2013","16.0","SW","12.0"
"Mon Oct 28 16:00:00 CET 2013","14.0","SW","8.0"
"Mon Oct 28 19:00:00 CET 2013","12.0","SW","7.0"
"Mon Oct 28 22:00:00 CET 2013","12.0","SSW","5.0"
"Tue Oct 29 01:00:00 CET 2013","10.0","SSW","4.0"
"Tue Oct 29 04:00:00 CET 2013","9.0","SSW","5.0"
"Tue Oct 29 07:00:00 CET 2013","10.0","SW","5.0"
"Tue Oct 29 10:00:00 CET 2013","11.0","SW","6.0"
"Tue Oct 29 13:00:00 CET 2013","13.0","SW","7.0"
"Tue Oct 29 16:00:00 CET 2013","12.0","SW","6.0"
"Tue Oct 29 19:00:00 CET 2013","10.0","WSW","5.0"
"Tue Oct 29 22:00:00 CET 2013","9.0","SW","4.0"
"Wed Oct 30 01:00:00 CET 2013","8.0","SW","4.0"
"Wed Oct 30 07:00:00 CET 2013","7.0","SW","3.0"
"Wed Oct 30 10:00:00 CET 2013","9.0","SW","4.0"
"Wed Oct 30 13:00:00 CET 2013","13.0","SW","4.0"
"Wed Oct 30 16:00:00 CET 2013","14.0","SW","4.0"
"Wed Oct 30 19:00:00 CET 2013","12.0","SSW","3.0"
"Wed Oct 30 22:00:00 CET 2013","11.0","South","3.0"
"Thu Oct 31 01:00:00 CET 2013","10.0","South","3.0"
"Thu Oct 31 04:00:00 CET 2013","9.0","South","3.0"
"Thu Oct 31 07:00:00 CET 2013","8.0","South","4.0"
"Thu Oct 31 10:00:00 CET 2013","10.0","SSW","5.0"
"Thu Oct 31 13:00:00 CET 2013","14.0","SSW","5.0"
"Thu Oct 31 16:00:00 CET 2013","13.0","SSW","4.0"
"Thu Oct 31 19:00:00 CET 2013","13.0","SSW","6.0"
"Thu Oct 31 22:00:00 CET 2013","12.0","SSW","4.0"
"Fri Nov 01 13:00:00 CET 2013","14.0","SSW","5.0"
"Fri Nov 01 19:00:00 CET 2013","11.0","South","4.0"
"Fri Nov 01 22:00:00 CET 2013","10.0","South","4.0"
"Sat Nov 02 01:00:00 CET 2013","10.0","SE","4.0"
"Sat Nov 02 07:00:00 CET 2013","11.0","SW","3.0"
"Sat Nov 02 10:00:00 CET 2013","11.0","WSW","2.0"
"Sat Nov 02 13:00:00 CET 2013","12.0","WSW","3.0"
"Sat Nov 02 16:00:00 CET 2013","14.0","SSW","4.0"
"Sat Nov 02 19:00:00 CET 2013","14.0","SSW","5.0"
"Sat Nov 02 22:00:00 CET 2013","11.0","SW","5.0"
"Sun Nov 03 01:00:00 CET 2013","11.0","SSW","5.0"
"Sun Nov 03 04:00:00 CET 2013","10.0","SW","7.0"
"Sun Nov 03 07:00:00 CET 2013","9.0","SW","5.0"
"Sun Nov 03 10:00:00 CET 2013","9.0","SW","5.0"
"Sun Nov 03 13:00:00 CET 2013","10.0","SW","8.0"
"Sun Nov 03 16:00:00 CET 2013","11.0","SW","6.0"
"Sun Nov 03 19:00:00 CET 2013","9.0","SW","7.0"
"Sun Nov 03 22:00:00 CET 2013","9.0","South","4.0"
"Mon Nov 04 01:00:00 CET 2013","9.0","SSE","5.0"
"Mon Nov 04 04:00:00 CET 2013","11.0","SSW","8.0"
"Mon Nov 04 07:00:00 CET 2013","13.0","SSW","6.0"
"Mon Nov 04 10:00:00 CET 2013","13.0","SSW","7.0"
"Mon Nov 04 13:00:00 CET 2013","9.0","North","4.0"
"Mon Nov 04 16:00:00 CET 2013","10.0","NW","5.0"
"Mon Nov 04 19:00:00 CET 2013","8.0","West","4.0"
"Mon Nov 04 22:00:00 CET 2013","8.0","WSW","3.0"
"Tue Nov 05 01:00:00 CET 2013","7.0","SW","3.0"
"Tue Nov 05 04:00:00 CET 2013","6.0","SW","3.0"
"Tue Nov 05 07:00:00 CET 2013","6.0","SSW","3.0"
"Tue Nov 05 10:00:00 CET 2013","7.0","SSW","5.0"
"Tue Nov 05 13:00:00 CET 2013","7.0","SSW","5.0"
"Tue Nov 05 19:00:00 CET 2013","10.0","WSW","4.0"
"Tue Nov 05 22:00:00 CET 2013","10.0","WNW","6.0"
"Wed Nov 06 01:00:00 CET 2013","9.0","WSW","3.0"
"Wed Nov 06 04:00:00 CET 2013","9.0","SW","4.0"
"Wed Nov 06 07:00:00 CET 2013","9.0","SW","3.0"
"Wed Nov 06 10:00:00 CET 2013","10.0","WSW","6.0"
"Wed Nov 06 13:00:00 CET 2013","11.0","SW","3.0"
"Wed Nov 06 16:00:00 CET 2013","12.0","SSW","2.0"
"Wed Nov 06 19:00:00 CET 2013","14.0","SW","7.0"
"Wed Nov 06 22:00:00 CET 2013","14.0","SW","7.0"
"Thu Nov 07 01:00:00 CET 2013","14.0","SW","7.0"
"Thu Nov 07 04:00:00 CET 2013","14.0","SW","6.0"
"Thu Nov 07 07:00:00 CET 2013","14.0","WSW","6.0"
"Thu Nov 07 10:00:00 CET 2013","12.0","WSW","3.0"
"Thu Nov 07 13:00:00 CET 2013","12.0","West","3.0"
"Thu Nov 07 16:00:00 CET 2013","12.0","SW","1.0"
"Thu Nov 07 19:00:00 CET 2013","11.0","SW","2.0"
"Thu Nov 07 22:00:00 CET 2013","11.0","SW","2.0"
"Fri Nov 08 01:00:00 CET 2013","10.0","SW","2.0"
"Fri Nov 08 04:00:00 CET 2013","9.0","SW","3.0"
"Fri Nov 08 07:00:00 CET 2013","8.0","SW","2.0"
"Fri Nov 08 10:00:00 CET 2013","8.0","SSW","2.0"
"Fri Nov 08 13:00:00 CET 2013","12.0","SE","3.0"
"Fri Nov 08 16:00:00 CET 2013","11.0","East","2.0"
"Fri Nov 08 19:00:00 CET 2013","10.0","SSE","2.0"
"Fri Nov 08 22:00:00 CET 2013","9.0","SSW","3.0"
"Sat Nov 09 01:00:00 CET 2013","9.0","WSW","7.0"
"Sat Nov 09 04:00:00 CET 2013","8.0","SW","5.0"
"Sat Nov 09 07:00:00 CET 2013","7.0","SW","5.0"
"Sat Nov 09 10:00:00 CET 2013","8.0","SW","5.0"
"Sat Nov 09 13:00:00 CET 2013","10.0","SSW","4.0"
"Sat Nov 09 19:00:00 CET 2013","9.0","SSW","5.0"
"Sat Nov 09 22:00:00 CET 2013","9.0","West","5.0"
"Sun Nov 10 01:00:00 CET 2013","8.0","SW","4.0"
"Sun Nov 10 04:00:00 CET 2013","7.0","SW","3.0"
"Sun Nov 10 07:00:00 CET 2013","6.0","WSW","3.0"
"Sun Nov 10 10:00:00 CET 2013","7.0","WNW","3.0"
"Sun Nov 10 13:00:00 CET 2013","8.0","WNW","6.0"
"Sun Nov 10 16:00:00 CET 2013","8.0","NW","3.0"
"Sun Nov 10 19:00:00 CET 2013","6.0","West","1.0"
"Sun Nov 10 22:00:00 CET 2013","6.0","WSW","2.0"
"Mon Nov 11 01:00:00 CET 2013","6.0","WSW","2.0"
"Mon Nov 11 04:00:00 CET 2013","5.0","SW","2.0"
"Mon Nov 11 07:00:00 CET 2013","4.0","SSW","2.0"
"Mon Nov 11 10:00:00 CET 2013","6.0","South","2.0"
"Mon Nov 11 13:00:00 CET 2013","9.0","South","3.0"
"Mon Nov 11 16:00:00 CET 2013","10.0","South","5.0"
"Mon Nov 11 19:00:00 CET 2013","9.0","South","5.0"
"Mon Nov 11 22:00:00 CET 2013","8.0","South","4.0"
"Tue Nov 12 01:00:00 CET 2013","8.0","SSW","6.0"
"Tue Nov 12 04:00:00 CET 2013","8.0","SSW","5.0"
"Tue Nov 12 07:00:00 CET 2013","7.0","South","4.0"
"Tue Nov 12 10:00:00 CET 2013","7.0","SSW","4.0"
"Tue Nov 12 13:00:00 CET 2013","8.0","SW","3.0"
"Tue Nov 12 16:00:00 CET 2013","8.0","WSW","2.0"
"Tue Nov 12 19:00:00 CET 2013","10.0","WNW","1.0"
"Tue Nov 12 22:00:00 CET 2013","9.0","NNW","1.0"
"Wed Nov 13 01:00:00 CET 2013","7.0","NW","1.0"
"Wed Nov 13 04:00:00 CET 2013","5.0","WNW","1.0"
"Wed Nov 13 07:00:00 CET 2013","4.0","West","1.0"
"Wed Nov 13 10:00:00 CET 2013","7.0","WSW","1.0"
"Wed Nov 13 13:00:00 CET 2013","11.0","WNW","3.0"
"Wed Nov 13 16:00:00 CET 2013","11.0","WSW","2.0"
"Wed Nov 13 19:00:00 CET 2013","6.0","Calm","0.0"
"Wed Nov 13 22:00:00 CET 2013","6.0","SW","2.0"
"Thu Nov 14 01:00:00 CET 2013","6.0","SW","2.0"
"Thu Nov 14 04:00:00 CET 2013","7.0","SSW","3.0"
"Thu Nov 14 07:00:00 CET 2013","7.0","SSW","4.0"
"Thu Nov 14 10:00:00 CET 2013","7.0","SW","4.0"
"Thu Nov 14 13:00:00 CET 2013","9.0","WNW","4.0"
"Thu Nov 14 16:00:00 CET 2013","10.0","WNW","5.0"
"Thu Nov 14 19:00:00 CET 2013","8.0","NNW","5.0"
"Thu Nov 14 22:00:00 CET 2013","8.0","NNW","6.0"
"Fri Nov 15 01:00:00 CET 2013","8.0","NNW","3.0"
"Fri Nov 15 04:00:00 CET 2013","6.0","NW","1.0"
"Fri Nov 15 10:00:00 CET 2013","8.0","North","2.0"
"Fri Nov 15 13:00:00 CET 2013","10.0","NE","3.0"
"Fri Nov 15 16:00:00 CET 2013","11.0","NE","3.0"
"Fri Nov 15 19:00:00 CET 2013","8.0","NNE","1.0"
"Fri Nov 15 22:00:00 CET 2013","6.0","NNE","1.0"
"Sat Nov 16 01:00:00 CET 2013","5.0","NE","1.0"
"Sat Nov 16 04:00:00 CET 2013","4.0","NNW","1.0"
"Sat Nov 16 07:00:00 CET 2013","3.0","SE","1.0"
"Sat Nov 16 10:00:00 CET 2013","2.0","WSW","2.0"
"Sat Nov 16 13:00:00 CET 2013","4.0","South","1.0"
"Sat Nov 16 16:00:00 CET 2013","6.0","WSW","1.0"
"Sat Nov 16 19:00:00 CET 2013","5.0","SE","1.0"
"Sat Nov 16 22:00:00 CET 2013","5.0","South","1.0"
"Sun Nov 17 01:00:00 CET 2013","5.0","South","1.0"
"Sun Nov 17 04:00:00 CET 2013","5.0","South","1.0"
"Sun Nov 17 07:00:00 CET 2013","6.0","SSE","1.0"
"Sun Nov 17 10:00:00 CET 2013","6.0","NW","1.0"
"Sun Nov 17 13:00:00 CET 2013","7.0","East","2.0"
"Sun Nov 17 16:00:00 CET 2013","7.0","NNE","1.0"
"Sun Nov 17 19:00:00 CET 2013","6.0","NE","2.0"
"Sun Nov 17 22:00:00 CET 2013","6.0","East","2.0"
"Mon Nov 18 01:00:00 CET 2013","6.0","East","2.0"
"Mon Nov 18 04:00:00 CET 2013","6.0","WSW","1.0"
"Mon Nov 18 07:00:00 CET 2013","6.0","WSW","2.0"
"Mon Nov 18 10:00:00 CET 2013","6.0","SW","2.0"
"Mon Nov 18 13:00:00 CET 2013","7.0","SW","4.0"
"Mon Nov 18 16:00:00 CET 2013","7.0","SW","3.0"
"Mon Nov 18 19:00:00 CET 2013","5.0","SSW","4.0"
"Mon Nov 18 22:00:00 CET 2013","5.0","South","4.0"
"Tue Nov 19 01:00:00 CET 2013","6.0","SSW","3.0"
"Tue Nov 19 04:00:00 CET 2013","6.0","SSW","3.0"
"Tue Nov 19 07:00:00 CET 2013","7.0","WNW","3.0"
"Tue Nov 19 10:00:00 CET 2013","8.0","NW","3.0"
"Tue Nov 19 13:00:00 CET 2013","7.0","NNW","5.0"
"Tue Nov 19 16:00:00 CET 2013","7.0","NNW","4.0"
"Tue Nov 19 19:00:00 CET 2013","6.0","NW","5.0"
"Tue Nov 19 22:00:00 CET 2013","5.0","NW","2.0"
"Wed Nov 20 01:00:00 CET 2013","4.0","NNW","1.0"
"Wed Nov 20 04:00:00 CET 2013","5.0","WNW","4.0"
"Wed Nov 20 07:00:00 CET 2013","5.0","West","3.0"
"Wed Nov 20 10:00:00 CET 2013","3.0","WSW","4.0"
"Wed Nov 20 13:00:00 CET 2013","5.0","South","5.0"
"Wed Nov 20 16:00:00 CET 2013","4.0","South","5.0"
"Wed Nov 20 19:00:00 CET 2013","2.0","South","3.0"
"Wed Nov 20 22:00:00 CET 2013","2.0","SW","3.0"
"Thu Nov 21 01:00:00 CET 2013","3.0","South","2.0"
"Thu Nov 21 04:00:00 CET 2013","2.0","SE","2.0"
"Thu Nov 21 07:00:00 CET 2013","1.0","ESE","2.0"
"Thu Nov 21 10:00:00 CET 2013","3.0","NE","2.0"
"Thu Nov 21 13:00:00 CET 2013","4.0","NE","3.0"
"Thu Nov 21 16:00:00 CET 2013","5.0","NE","3.0"
"Thu Nov 21 19:00:00 CET 2013","4.0","NNE","3.0"
"Thu Nov 21 22:00:00 CET 2013","2.0","NNE","2.0"
"Fri Nov 22 01:00:00 CET 2013","2.0","NE","2.0"
"Fri Nov 22 04:00:00 CET 2013","2.0","NNE","2.0"
"Fri Nov 22 07:00:00 CET 2013","3.0","NNE","2.0"
"Fri Nov 22 10:00:00 CET 2013","4.0","NNE","3.0"
"Fri Nov 22 13:00:00 CET 2013","6.0","NNE","4.0"
"Fri Nov 22 16:00:00 CET 2013","6.0","NNE","3.0"
"Fri Nov 22 19:00:00 CET 2013","6.0","NNE","4.0"
"Fri Nov 22 22:00:00 CET 2013","6.0","NE","4.0"
"Sat Nov 23 01:00:00 CET 2013","5.0","NNE","3.0"
"Sat Nov 23 04:00:00 CET 2013","4.0","NNE","2.0"
"Sat Nov 23 07:00:00 CET 2013","5.0","NNE","2.0"
"Sat Nov 23 10:00:00 CET 2013","6.0","NNE","2.0"
"Sat Nov 23 13:00:00 CET 2013","7.0","NNE","3.0"
"Sat Nov 23 16:00:00 CET 2013","7.0","NNE","2.0"
"Sat Nov 23 19:00:00 CET 2013","5.0","NE","1.0"
"Sat Nov 23 22:00:00 CET 2013","3.0","NE","1.0"
"Sun Nov 24 01:00:00 CET 2013","4.0","ENE","2.0"
"Sun Nov 24 04:00:00 CET 2013","6.0","NW","2.0"
"Sun Nov 24 07:00:00 CET 2013","6.0","NNW","1.0"
"Sun Nov 24 10:00:00 CET 2013","7.0","WNW","1.0"
"Sun Nov 24 13:00:00 CET 2013","9.0","North","2.0"
"Sun Nov 24 16:00:00 CET 2013","8.0","NNE","3.0"
"Sun Nov 24 19:00:00 CET 2013","7.0","North","3.0"
"Sun Nov 24 22:00:00 CET 2013","6.0","North","2.0"
"Mon Nov 25 01:00:00 CET 2013","6.0","North","3.0"
"Mon Nov 25 04:00:00 CET 2013","5.0","NW","2.0"
"Mon Nov 25 07:00:00 CET 2013","5.0","North","1.0"
"Mon Nov 25 10:00:00 CET 2013","6.0","WNW","2.0"
"Mon Nov 25 13:00:00 CET 2013","7.0","North","2.0"
"Mon Nov 25 16:00:00 CET 2013","7.0","NNW","2.0"
"Mon Nov 25 19:00:00 CET 2013","6.0","North","2.0"
"Mon Nov 25 22:00:00 CET 2013","6.0","NNE","2.0"
"Tue Nov 26 04:00:00 CET 2013","6.0","NW","2.0"
"Tue Nov 26 07:00:00 CET 2013","6.0","North","2.0"
"Tue Nov 26 10:00:00 CET 2013","6.0","NW","1.0"
"Tue Nov 26 13:00:00 CET 2013","7.0","NNE","3.0"
"Tue Nov 26 16:00:00 CET 2013","8.0","NNW","2.0"
"Tue Nov 26 19:00:00 CET 2013","6.0","NW","2.0"
"Tue Nov 26 22:00:00 CET 2013","6.0","NW","1.0"
"Wed Nov 27 01:00:00 CET 2013","5.0","WSW","1.0"
"Wed Nov 27 04:00:00 CET 2013","4.0","SW","1.0"
"Wed Nov 27 07:00:00 CET 2013","4.0","SW","1.0"
"Wed Nov 27 10:00:00 CET 2013","5.0","SW","2.0"
"Wed Nov 27 13:00:00 CET 2013","8.0","WSW","2.0"
"Wed Nov 27 16:00:00 CET 2013","8.0","SW","3.0"
"Wed Nov 27 22:00:00 CET 2013","6.0","SW","3.0"
"Thu Nov 28 01:00:00 CET 2013","7.0","WSW","3.0"
"Thu Nov 28 04:00:00 CET 2013","6.0","WSW","3.0"
"Thu Nov 28 07:00:00 CET 2013","7.0","WSW","3.0"
"Thu Nov 28 10:00:00 CET 2013","8.0","WSW","2.0"
"Thu Nov 28 13:00:00 CET 2013","9.0","West","3.0"
"Thu Nov 28 16:00:00 CET 2013","10.0","NNE","1.0"
"Thu Nov 28 19:00:00 CET 2013","10.0","NNE","2.0"
"Thu Nov 28 22:00:00 CET 2013","9.0","North","1.0"
"Fri Nov 29 01:00:00 CET 2013","7.0","WNW","1.0"
"Fri Nov 29 04:00:00 CET 2013","7.0","WSW","1.0"
"Fri Nov 29 07:00:00 CET 2013","7.0","SW","2.0"
"Fri Nov 29 10:00:00 CET 2013","8.0","SW","4.0"
"Fri Nov 29 13:00:00 CET 2013","8.0","West","8.0"
"Fri Nov 29 16:00:00 CET 2013","9.0","West","8.0"
"Fri Nov 29 19:00:00 CET 2013","7.0","NW","5.0"
"Fri Nov 29 22:00:00 CET 2013","7.0","WNW","5.0"
"Sat Nov 30 01:00:00 CET 2013","6.0","WNW","4.0"
"Sat Nov 30 04:00:00 CET 2013","6.0","WNW","6.0"
"Sat Nov 30 07:00:00 CET 2013","6.0","NNW","1.0"
"Sat Nov 30 10:00:00 CET 2013","7.0","NW","2.0"
"Sat Nov 30 13:00:00 CET 2013","9.0","NNW","3.0"
"Sat Nov 30 16:00:00 CET 2013","8.0","NNW","2.0"
"Sat Nov 30 19:00:00 CET 2013","6.0","NNW","1.0"
"Sat Nov 30 22:00:00 CET 2013","6.0","NNW","2.0"
"Sun Dec 01 01:00:00 CET 2013","7.0","NW","1.0"
"Sun Dec 01 04:00:00 CET 2013","6.0","West","1.0"
"Sun Dec 01 07:00:00 CET 2013","6.0","SSW","1.0"
"Sun Dec 01 10:00:00 CET 2013","6.0","WSW","2.0"
"Sun Dec 01 13:00:00 CET 2013","9.0","WNW","4.0"
"Sun Dec 01 16:00:00 CET 2013","8.0","NW","2.0"
"Sun Dec 01 19:00:00 CET 2013","8.0","NNW","1.0"
"Sun Dec 01 22:00:00 CET 2013","9.0","NNE","2.0"
"Mon Dec 02 01:00:00 CET 2013","8.0","NE","2.0"
"Mon Dec 02 04:00:00 CET 2013","8.0","NE","2.0"
"Mon Dec 02 07:00:00 CET 2013","5.0","NNE","1.0"
"Mon Dec 02 10:00:00 CET 2013","6.0","NE","2.0"
"Mon Dec 02 13:00:00 CET 2013","8.0","NE","3.0"
"Mon Dec 02 16:00:00 CET 2013","8.0","NE","3.0"
"Mon Dec 02 19:00:00 CET 2013","4.0","NE","2.0"
"Mon Dec 02 22:00:00 CET 2013","3.0","NNE","1.0"
"Tue Dec 03 01:00:00 CET 2013","4.0","East","2.0"
"Tue Dec 03 04:00:00 CET 2013","1.0","North","1.0"
"Tue Dec 03 07:00:00 CET 2013","1.0","Calm","0.0"
"Tue Dec 03 10:00:00 CET 2013","1.0","SSW","1.0"
"Tue Dec 03 13:00:00 CET 2013","4.0","WSW","2.0"
"Tue Dec 03 16:00:00 CET 2013","5.0","WSW","1.0"
"Tue Dec 03 19:00:00 CET 2013","4.0","WSW","2.0"
"Tue Dec 03 22:00:00 CET 2013","3.0","SW","2.0"
"Wed Dec 04 01:00:00 CET 2013","3.0","WSW","3.0"
"Wed Dec 04 04:00:00 CET 2013","4.0","SW","3.0"
"Wed Dec 04 07:00:00 CET 2013","5.0","SW","3.0"
"Wed Dec 04 10:00:00 CET 2013","6.0","SW","4.0"
"Wed Dec 04 13:00:00 CET 2013","8.0","WSW","4.0"
"Wed Dec 04 16:00:00 CET 2013","8.0","WNW","4.0"
"Wed Dec 04 19:00:00 CET 2013","7.0","NW","2.0"
"Wed Dec 04 22:00:00 CET 2013","5.0","West","2.0"
"Thu Dec 05 01:00:00 CET 2013","3.0","WSW","2.0"
"Thu Dec 05 04:00:00 CET 2013","2.0","WSW","3.0"
"Thu Dec 05 07:00:00 CET 2013","2.0","SW","4.0"
"Thu Dec 05 10:00:00 CET 2013","4.0","SW","7.0"
